t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
8.8300000000e+02	4.0240524971e-01	-7.7411935426e-02	4.3894469649e-03	-7.7411935426e-02	-4.3894469649e-03	5.9759475029e-01	
8.8400000000e+02	4.0233923425e-01	-7.7457182609e-02	4.3740973023e-03	-7.7457182609e-02	-4.3740973023e-03	5.9766076575e-01	
8.8500000000e+02	4.0227344084e-01	-7.7502239277e-02	4.3572348428e-03	-7.7502239277e-02	-4.3572348428e-03	5.9772655916e-01	
8.8600000000e+02	4.0220778374e-01	-7.7547178981e-02	4.3394436270e-03	-7.7547178981e-02	-4.3394436270e-03	5.9779221626e-01	
8.8700000000e+02	4.0214243306e-01	-7.7591902556e-02	4.3244713601e-03	-7.7591902556e-02	-4.3244713601e-03	5.9785756694e-01	
8.8800000000e+02	4.0207729663e-01	-7.7636514945e-02	4.3103696981e-03	-7.7636514945e-02	-4.3103696981e-03	5.9792270337e-01	
8.8900000000e+02	4.0201237138e-01	-7.7681032222e-02	4.2964182913e-03	-7.7681032222e-02	-4.2964182913e-03	5.9798762862e-01	
8.9000000000e+02	4.0194769451e-01	-7.7725403246e-02	4.2822261338e-03	-7.7725403246e-02	-4.2822261338e-03	5.9805230549e-01	
8.9100000000e+02	4.0188327389e-01	-7.7769548497e-02	4.2674900219e-03	-7.7769548497e-02	-4.2674900219e-03	5.9811672611e-01	
8.9200000000e+02	4.0181905052e-01	-7.7813408448e-02	4.2519492993e-03	-7.7813408448e-02	-4.2519492993e-03	5.9818094948e-01	
8.9300000000e+02	4.0175500612e-01	-7.7856980797e-02	4.2355790945e-03	-7.7856980797e-02	-4.2355790945e-03	5.9824499388e-01	
8.9400000000e+02	4.0169123243e-01	-7.7900978582e-02	4.2224063210e-03	-7.7900978582e-02	-4.2224063210e-03	5.9830876757e-01	
8.9500000000e+02	4.0162769003e-01	-7.7944793729e-02	4.2090163183e-03	-7.7944793729e-02	-4.2090163183e-03	5.9837230997e-01	
8.9600000000e+02	4.0156437228e-01	-7.7988276856e-02	4.1947552435e-03	-7.7988276856e-02	-4.1947552435e-03	5.9843562772e-01	
8.9700000000e+02	4.0150123330e-01	-7.8031445779e-02	4.1798063290e-03	-7.8031445779e-02	-4.1798063290e-03	5.9849876670e-01	
8.9800000000e+02	4.0143840737e-01	-7.8073747584e-02	4.1628911820e-03	-7.8073747584e-02	-4.1628911820e-03	5.9856159263e-01	
8.9900000000e+02	4.0137563034e-01	-7.8116154958e-02	4.1464515560e-03	-7.8116154958e-02	-4.1464515560e-03	5.9862436966e-01	
9.0000000000e+02	4.0131318878e-01	-7.8159286705e-02	4.1332747284e-03	-7.8159286705e-02	-4.1332747284e-03	5.9868681122e-01	
9.0100000000e+02	4.0125097808e-01	-7.8202260849e-02	4.1199799108e-03	-7.8202260849e-02	-4.1199799108e-03	5.9874902192e-01	
9.0200000000e+02	4.0118897167e-01	-7.8244974451e-02	4.1063164279e-03	-7.8244974451e-02	-4.1063164279e-03	5.9881102833e-01	
9.0300000000e+02	4.0112715910e-01	-7.8287368178e-02	4.0921842121e-03	-7.8287368178e-02	-4.0921842121e-03	5.9887284090e-01	
9.0400000000e+02	4.0106557652e-01	-7.8329308824e-02	4.0774124866e-03	-7.8329308824e-02	-4.0774124866e-03	5.9893442348e-01	
9.0500000000e+02	4.0100421462e-01	-7.8371437397e-02	4.0634325114e-03	-7.8371437397e-02	-4.0634325114e-03	5.9899578538e-01	
9.0600000000e+02	4.0094306355e-01	-7.8413400906e-02	4.0494761771e-03	-7.8413400906e-02	-4.0494761771e-03	5.9905693645e-01	
9.0700000000e+02	4.0088208436e-01	-7.8455020322e-02	4.0350936274e-03	-7.8455020322e-02	-4.0350936274e-03	5.9911791564e-01	
9.0800000000e+02	4.0082140474e-01	-7.8496182720e-02	4.0203857715e-03	-7.8496182720e-02	-4.0203857715e-03	5.9917859526e-01	
9.0900000000e+02	4.0076086025e-01	-7.8537666021e-02	4.0064099922e-03	-7.8537666021e-02	-4.0064099922e-03	5.9923913975e-01	
9.1000000000e+02	4.0070055526e-01	-7.8579583525e-02	3.9934902945e-03	-7.8579583525e-02	-3.9934902945e-03	5.9929944474e-01	
9.1100000000e+02	4.0064045032e-01	-7.8620957440e-02	3.9798913729e-03	-7.8620957440e-02	-3.9798913729e-03	5.9935954968e-01	
9.1200000000e+02	4.0058062336e-01	-7.8661639163e-02	3.9656062266e-03	-7.8661639163e-02	-3.9656062266e-03	5.9941937664e-01	
9.1300000000e+02	4.0052091015e-01	-7.8702503117e-02	3.9517076820e-03	-7.8702503117e-02	-3.9517076820e-03	5.9947908985e-01	
9.1400000000e+02	4.0046145229e-01	-7.8743691532e-02	3.9385644696e-03	-7.8743691532e-02	-3.9385644696e-03	5.9953854771e-01	
9.1500000000e+02	4.0040218553e-01	-7.8784321694e-02	3.9248600530e-03	-7.8784321694e-02	-3.9248600530e-03	5.9959781447e-01	
9.1600000000e+02	4.0034321854e-01	-7.8823731133e-02	3.9100341593e-03	-7.8823731133e-02	-3.9100341593e-03	5.9965678146e-01	
9.1700000000e+02	4.0028429316e-01	-7.8862971164e-02	3.8950526309e-03	-7.8862971164e-02	-3.8950526309e-03	5.9971570684e-01	
9.1800000000e+02	4.0022567196e-01	-7.8903495576e-02	3.8819417123e-03	-7.8903495576e-02	-3.8819417123e-03	5.9977432804e-01	
9.1900000000e+02	4.0016725286e-01	-7.8943891278e-02	3.8688809366e-03	-7.8943891278e-02	-3.8688809366e-03	5.9983274714e-01	
9.2000000000e+02	4.0010901296e-01	-7.8983823612e-02	3.8554795580e-03	-7.8983823612e-02	-3.8554795580e-03	5.9989098704e-01	
9.2100000000e+02	4.0005099918e-01	-7.9023012962e-02	3.8415429025e-03	-7.9023012962e-02	-3.8415429025e-03	5.9994900082e-01	
9.2200000000e+02	3.9999318056e-01	-7.9062974650e-02	3.8285039711e-03	-7.9062974650e-02	-3.8285039711e-03	6.0000681944e-01	
9.2300000000e+02	3.9993557144e-01	-7.9102941482e-02	3.8156410883e-03	-7.9102941482e-02	-3.8156410883e-03	6.0006442856e-01	
9.2400000000e+02	3.9987813524e-01	-7.9142333761e-02	3.8023897929e-03	-7.9142333761e-02	-3.8023897929e-03	6.0012186476e-01	
9.2500000000e+02	3.9982096401e-01	-7.9180655353e-02	3.7884868882e-03	-7.9180655353e-02	-3.7884868882e-03	6.0017903599e-01	
9.2600000000e+02	3.9976392312e-01	-7.9219646390e-02	3.7752043651e-03	-7.9219646390e-02	-3.7752043651e-03	6.0023607688e-01	
9.2700000000e+02	3.9970710652e-01	-7.9259281250e-02	3.7625904644e-03	-7.9259281250e-02	-3.7625904644e-03	6.0029289348e-01	
9.2800000000e+02	3.9965048165e-01	-7.9298233560e-02	3.7495801544e-03	-7.9298233560e-02	-3.7495801544e-03	6.0034951835e-01	
9.2900000000e+02	3.9959412240e-01	-7.9336025601e-02	3.7360036966e-03	-7.9336025601e-02	-3.7360036966e-03	6.0040587760e-01	
9.3000000000e+02	3.9953785283e-01	-7.9373974309e-02	3.7225829526e-03	-7.9373974309e-02	-3.7225829526e-03	6.0046214717e-01	
9.3100000000e+02	3.9948182205e-01	-7.9413124324e-02	3.7100728107e-03	-7.9413124324e-02	-3.7100728107e-03	6.0051817795e-01	
9.3200000000e+02	3.9942603398e-01	-7.9451434758e-02	3.6971945020e-03	-7.9451434758e-02	-3.6971945020e-03	6.0057396602e-01	
9.3300000000e+02	3.9937042862e-01	-7.9488680734e-02	3.6839037271e-03	-7.9488680734e-02	-3.6839037271e-03	6.0062957138e-01	
9.3400000000e+02	3.9931495526e-01	-7.9525133209e-02	3.6703073039e-03	-7.9525133209e-02	-3.6703073039e-03	6.0068504474e-01	
9.3500000000e+02	3.9925972787e-01	-7.9563540926e-02	3.6577931984e-03	-7.9563540926e-02	-3.6577931984e-03	6.0074027213e-01	
9.3600000000e+02	3.9920468991e-01	-7.9602011392e-02	3.6453942939e-03	-7.9602011392e-02	-3.6453942939e-03	6.0079531009e-01	
9.3700000000e+02	3.9914982761e-01	-7.9639932490e-02	3.6328249063e-03	-7.9639932490e-02	-3.6328249063e-03	6.0085017239e-01	
9.3800000000e+02	3.9909516985e-01	-7.9677099221e-02	3.6200546676e-03	-7.9677099221e-02	-3.6200546676e-03	6.0090483015e-01	
9.3900000000e+02	3.9904073587e-01	-7.9713344441e-02	3.6071300000e-03	-7.9713344441e-02	-3.6071300000e-03	6.0095926413e-01	
9.4000000000e+02	3.9898640880e-01	-7.9749823656e-02	3.5943180941e-03	-7.9749823656e-02	-3.5943180941e-03	6.0101359120e-01	
9.4100000000e+02	3.9893232731e-01	-7.9789306797e-02	3.5824403254e-03	-7.9789306797e-02	-3.5824403254e-03	6.0106767269e-01	
9.4200000000e+02	3.9887842407e-01	-7.9826942418e-02	3.5700751697e-03	-7.9826942418e-02	-3.5700751697e-03	6.0112157593e-01	
9.4300000000e+02	3.9882475854e-01	-7.9863624103e-02	3.5575573743e-03	-7.9863624103e-02	-3.5575573743e-03	6.0117524146e-01	
9.4400000000e+02	3.9877126534e-01	-7.9899732105e-02	3.5450161820e-03	-7.9899732105e-02	-3.5450161820e-03	6.0122873466e-01	
9.4500000000e+02	3.9871790452e-01	-7.9935399377e-02	3.5324570152e-03	-7.9935399377e-02	-3.5324570152e-03	6.0128209548e-01	
9.4600000000e+02	3.9866477020e-01	-7.9971791040e-02	3.5200962010e-03	-7.9971791040e-02	-3.5200962010e-03	6.0133522980e-01	
9.4700000000e+02	3.9861182003e-01	-8.0007820920e-02	3.5077869221e-03	-8.0007820920e-02	-3.5077869221e-03	6.0138817997e-01	
9.4800000000e+02	3.9855903086e-01	-8.0043027987e-02	3.4954642539e-03	-8.0043027987e-02	-3.4954642539e-03	6.0144096914e-01	
9.4900000000e+02	3.9850644000e-01	-8.0080391983e-02	3.4832724690e-03	-8.0080391983e-02	-3.4832724690e-03	6.0149356000e-01	
9.5000000000e+02	3.9845405408e-01	-8.0117049282e-02	3.4710791162e-03	-8.0117049282e-02	-3.4710791162e-03	6.0154594592e-01	
9.5100000000e+02	3.9840186403e-01	-8.0152774448e-02	3.4589126459e-03	-8.0152774448e-02	-3.4589126459e-03	6.0159813597e-01	
9.5200000000e+02	3.9834978696e-01	-8.0188086332e-02	3.4467754894e-03	-8.0188086332e-02	-3.4467754894e-03	6.0165021304e-01	
9.5300000000e+02	3.9829795583e-01	-8.0223876239e-02	3.4346547017e-03	-8.0223876239e-02	-3.4346547017e-03	6.0170204417e-01	
9.5400000000e+02	3.9824632844e-01	-8.0258970275e-02	3.4226437677e-03	-8.0258970275e-02	-3.4226437677e-03	6.0175367156e-01	
9.5500000000e+02	3.9819478593e-01	-8.0293784969e-02	3.4106761173e-03	-8.0293784969e-02	-3.4106761173e-03	6.0180521407e-01	
9.5600000000e+02	3.9814350726e-01	-8.0329134241e-02	3.3986724590e-03	-8.0329134241e-02	-3.3986724590e-03	6.0185649274e-01	
9.5700000000e+02	3.9809242310e-01	-8.0363501435e-02	3.3869069876e-03	-8.0363501435e-02	-3.3869069876e-03	6.0190757690e-01	
9.5800000000e+02	3.9804142025e-01	-8.0397458162e-02	3.3752410684e-03	-8.0397458162e-02	-3.3752410684e-03	6.0195857975e-01	
9.5900000000e+02	3.9799068062e-01	-8.0432859405e-02	3.3632473360e-03	-8.0432859405e-02	-3.3632473360e-03	6.0200931938e-01	
9.6000000000e+02	3.9794011746e-01	-8.0467583402e-02	3.3514431839e-03	-8.0467583402e-02	-3.3514431839e-03	6.0205988254e-01	
9.6100000000e+02	3.9788969800e-01	-8.0501622732e-02	3.3398794493e-03	-8.0501622732e-02	-3.3398794493e-03	6.0211030200e-01	
9.6200000000e+02	3.9783948985e-01	-8.0534498631e-02	3.3287873011e-03	-8.0534498631e-02	-3.3287873011e-03	6.0216051015e-01	
9.6300000000e+02	3.9778942115e-01	-8.0569038718e-02	3.3170172598e-03	-8.0569038718e-02	-3.3170172598e-03	6.0221057885e-01	
9.6400000000e+02	3.9773953761e-01	-8.0604536382e-02	3.3048303758e-03	-8.0604536382e-02	-3.3048303758e-03	6.0226046239e-01	
9.6500000000e+02	3.9768982235e-01	-8.0639262231e-02	3.2929101069e-03	-8.0639262231e-02	-3.2929101069e-03	6.0231017765e-01	
9.6600000000e+02	3.9764031429e-01	-8.0673148615e-02	3.2813506172e-03	-8.0673148615e-02	-3.2813506172e-03	6.0235968571e-01	
9.6700000000e+02	3.9759101328e-01	-8.0705300374e-02	3.2708291929e-03	-8.0705300374e-02	-3.2708291929e-03	6.0240898672e-01	
9.6800000000e+02	3.9754180242e-01	-8.0736696881e-02	3.2607597400e-03	-8.0736696881e-02	-3.2607597400e-03	6.0245819758e-01	
9.6900000000e+02	3.9749280869e-01	-8.0770397911e-02	3.2493218921e-03	-8.0770397911e-02	-3.2493218921e-03	6.0250719131e-01	
9.7000000000e+02	3.9744397005e-01	-8.0804732142e-02	3.2374326368e-03	-8.0804732142e-02	-3.2374326368e-03	6.0255602995e-01	
9.7100000000e+02	3.9739528933e-01	-8.0839076537e-02	3.2254272808e-03	-8.0839076537e-02	-3.2254272808e-03	6.0260471067e-01	
9.7200000000e+02	3.9734680084e-01	-8.0873059343e-02	3.2135452291e-03	-8.0873059343e-02	-3.2135452291e-03	6.0265319916e-01	
9.7300000000e+02	3.9729850695e-01	-8.0906434566e-02	3.2020368262e-03	-8.0906434566e-02	-3.2020368262e-03	6.0270149305e-01	
9.7400000000e+02	3.9725037156e-01	-8.0939167671e-02	3.1910357982e-03	-8.0939167671e-02	-3.1910357982e-03	6.0274962844e-01	
9.7500000000e+02	3.9720236874e-01	-8.0971329535e-02	3.1805062773e-03	-8.0971329535e-02	-3.1805062773e-03	6.0279763126e-01	
9.7600000000e+02	3.9715454668e-01	-8.1005648349e-02	3.1677915179e-03	-8.1005648349e-02	-3.1677915179e-03	6.0284545332e-01	
9.7700000000e+02	3.9710691460e-01	-8.1038793760e-02	3.1560832222e-03	-8.1038793760e-02	-3.1560832222e-03	6.0289308540e-01	
9.7800000000e+02	3.9705947841e-01	-8.1071270673e-02	3.1449518322e-03	-8.1071270673e-02	-3.1449518322e-03	6.0294052159e-01	
9.7900000000e+02	3.9701215825e-01	-8.1103557205e-02	3.1339666653e-03	-8.1103557205e-02	-3.1339666653e-03	6.0298784175e-01	
9.8000000000e+02	3.9696502239e-01	-8.1135689935e-02	3.1230698643e-03	-8.1135689935e-02	-3.1230698643e-03	6.0303497761e-01	
9.8100000000e+02	3.9691806786e-01	-8.1167800698e-02	3.1120962790e-03	-8.1167800698e-02	-3.1120962790e-03	6.0308193214e-01	
9.8200000000e+02	3.9687127495e-01	-8.1199320217e-02	3.1018949232e-03	-8.1199320217e-02	-3.1018949232e-03	6.0312872505e-01	
9.8300000000e+02	3.9682468259e-01	-8.1229652982e-02	3.0933181297e-03	-8.1229652982e-02	-3.0933181297e-03	6.0317531741e-01	
9.8400000000e+02	3.9677816376e-01	-8.1260666709e-02	3.0837049335e-03	-8.1260666709e-02	-3.0837049335e-03	6.0322183624e-01	
9.8500000000e+02	3.9673182444e-01	-8.1293342944e-02	3.0715614549e-03	-8.1293342944e-02	-3.0715614549e-03	6.0326817556e-01	
9.8600000000e+02	3.9668568938e-01	-8.1325817295e-02	3.0593609529e-03	-8.1325817295e-02	-3.0593609529e-03	6.0331431062e-01	
9.8700000000e+02	3.9663971311e-01	-8.1357825369e-02	3.0477038752e-03	-8.1357825369e-02	-3.0477038752e-03	6.0336028689e-01	
9.8800000000e+02	3.9659389927e-01	-8.1389395196e-02	3.0366213565e-03	-8.1389395196e-02	-3.0366213565e-03	6.0340610073e-01	
9.8900000000e+02	3.9654821795e-01	-8.1420570120e-02	3.0261594377e-03	-8.1420570120e-02	-3.0261594377e-03	6.0345178205e-01	
9.9000000000e+02	3.9650279338e-01	-8.1450553012e-02	3.0181120564e-03	-8.1450553012e-02	-3.0181120564e-03	6.0349720662e-01	
9.9100000000e+02	3.9645741914e-01	-8.1480809176e-02	3.0094214946e-03	-8.1480809176e-02	-3.0094214946e-03	6.0354258086e-01	
9.9200000000e+02	3.9641223730e-01	-8.1512109826e-02	2.9982726109e-03	-8.1512109826e-02	-2.9982726109e-03	6.0358776270e-01	
9.9300000000e+02	3.9636723064e-01	-8.1543436147e-02	2.9866370520e-03	-8.1543436147e-02	-2.9866370520e-03	6.0363276936e-01	
9.9400000000e+02	3.9632236581e-01	-8.1574651342e-02	2.9749251510e-03	-8.1574651342e-02	-2.9749251510e-03	6.0367763419e-01	
9.9500000000e+02	3.9627765148e-01	-8.1605660879e-02	2.9633937765e-03	-8.1605660879e-02	-2.9633937765e-03	6.0372234852e-01	
9.9600000000e+02	3.9623309243e-01	-8.1636377831e-02	2.9523414134e-03	-8.1636377831e-02	-2.9523414134e-03	6.0376690757e-01	
9.9700000000e+02	3.9618874488e-01	-8.1666714177e-02	2.9421257942e-03	-8.1666714177e-02	-2.9421257942e-03	6.0381125512e-01	
9.9800000000e+02	3.9614452315e-01	-8.1696898029e-02	2.9322785438e-03	-8.1696898029e-02	-2.9322785438e-03	6.0385547685e-01	
9.9900000000e+02	3.9610043029e-01	-8.1726933905e-02	2.9227942373e-03	-8.1726933905e-02	-2.9227942373e-03	6.0389956971e-01	
1.0000000000e+03	3.9605650729e-01	-8.1757381204e-02	2.9107170405e-03	-8.1757381204e-02	-2.9107170405e-03	6.0394349271e-01	
1.0010000000e+03	3.9601275428e-01	-8.1787501340e-02	2.8995773546e-03	-8.1787501340e-02	-2.8995773546e-03	6.0398724572e-01	
1.0020000000e+03	3.9596917122e-01	-8.1817359541e-02	2.8892393667e-03	-8.1817359541e-02	-2.8892393667e-03	6.0403082878e-01	
1.0030000000e+03	3.9592568940e-01	-8.1847102761e-02	2.8791903021e-03	-8.1847102761e-02	-2.8791903021e-03	6.0407431060e-01	
1.0040000000e+03	3.9588241108e-01	-8.1876734021e-02	2.8690308716e-03	-8.1876734021e-02	-2.8690308716e-03	6.0411758892e-01	
1.0050000000e+03	3.9583930398e-01	-8.1906203519e-02	2.8597797046e-03	-8.1906203519e-02	-2.8597797046e-03	6.0416069602e-01	
1.0060000000e+03	3.9579627988e-01	-8.1935594594e-02	2.8509688636e-03	-8.1935594594e-02	-2.8509688636e-03	6.0420372012e-01	
1.0070000000e+03	3.9575345279e-01	-8.1964971860e-02	2.8404131467e-03	-8.1964971860e-02	-2.8404131467e-03	6.0424654721e-01	
1.0080000000e+03	3.9571077266e-01	-8.1994245282e-02	2.8300627981e-03	-8.1994245282e-02	-2.8300627981e-03	6.0428922734e-01	
1.0090000000e+03	3.9566821961e-01	-8.2023432056e-02	2.8203753024e-03	-8.2023432056e-02	-2.8203753024e-03	6.0433178039e-01	
1.0100000000e+03	3.9562588094e-01	-8.2052567784e-02	2.8126333906e-03	-8.2052567784e-02	-2.8126333906e-03	6.0437411906e-01	
1.0110000000e+03	3.9558362576e-01	-8.2081566223e-02	2.8030992626e-03	-8.2081566223e-02	-2.8030992626e-03	6.0441637424e-01	
1.0120000000e+03	3.9554151640e-01	-8.2110346854e-02	2.7912350559e-03	-8.2110346854e-02	-2.7912350559e-03	6.0445848360e-01	
1.0130000000e+03	3.9549955964e-01	-8.2138979568e-02	2.7798434537e-03	-8.2138979568e-02	-2.7798434537e-03	6.0450044036e-01	
1.0140000000e+03	3.9545778856e-01	-8.2167534740e-02	2.7694633487e-03	-8.2167534740e-02	-2.7694633487e-03	6.0454221144e-01	
1.0150000000e+03	3.9541617242e-01	-8.2196068787e-02	2.7597816450e-03	-8.2196068787e-02	-2.7597816450e-03	6.0458382758e-01	
1.0160000000e+03	3.9537465039e-01	-8.2224550074e-02	2.7502506719e-03	-8.2224550074e-02	-2.7502506719e-03	6.0462534961e-01	
1.0170000000e+03	3.9533329947e-01	-8.2252788174e-02	2.7400071860e-03	-8.2252788174e-02	-2.7400071860e-03	6.0466670053e-01	
1.0180000000e+03	3.9529213617e-01	-8.2281055837e-02	2.7306049890e-03	-8.2281055837e-02	-2.7306049890e-03	6.0470786383e-01	
1.0190000000e+03	3.9525106049e-01	-8.2309206601e-02	2.7210019729e-03	-8.2309206601e-02	-2.7210019729e-03	6.0474893951e-01	
1.0200000000e+03	3.9521013817e-01	-8.2337102155e-02	2.7107986607e-03	-8.2337102155e-02	-2.7107986607e-03	6.0478986183e-01	
1.0210000000e+03	3.9516939957e-01	-8.2365059400e-02	2.7013839596e-03	-8.2365059400e-02	-2.7013839596e-03	6.0483060043e-01	
1.0220000000e+03	3.9512878867e-01	-8.2392948466e-02	2.6920280743e-03	-8.2392948466e-02	-2.6920280743e-03	6.0487121133e-01	
1.0230000000e+03	3.9508828475e-01	-8.2420777562e-02	2.6827124870e-03	-8.2420777562e-02	-2.6827124870e-03	6.0491171525e-01	
1.0240000000e+03	3.9504797693e-01	-8.2448469601e-02	2.6733853384e-03	-8.2448469601e-02	-2.6733853384e-03	6.0495202307e-01	
1.0250000000e+03	3.9500780453e-01	-8.2476250975e-02	2.6644891713e-03	-8.2476250975e-02	-2.6644891713e-03	6.0499219547e-01	
1.0260000000e+03	3.9496772071e-01	-8.2504085088e-02	2.6558620493e-03	-8.2504085088e-02	-2.6558620493e-03	6.0503227929e-01	
1.0270000000e+03	3.9492780571e-01	-8.2530489486e-02	2.6442886557e-03	-8.2530489486e-02	-2.6442886557e-03	6.0507219429e-01	
1.0280000000e+03	3.9488804473e-01	-8.2557497482e-02	2.6344395993e-03	-8.2557497482e-02	-2.6344395993e-03	6.0511195527e-01	
1.0290000000e+03	3.9484845872e-01	-8.2584650970e-02	2.6251978775e-03	-8.2584650970e-02	-2.6251978775e-03	6.0515154128e-01	
1.0300000000e+03	3.9480895892e-01	-8.2611734397e-02	2.6159590599e-03	-8.2611734397e-02	-2.6159590599e-03	6.0519104108e-01	
1.0310000000e+03	3.9476959542e-01	-8.2638644927e-02	2.6065949759e-03	-8.2638644927e-02	-2.6065949759e-03	6.0523040458e-01	
1.0320000000e+03	3.9473047049e-01	-8.2666300858e-02	2.5987186686e-03	-8.2666300858e-02	-2.5987186686e-03	6.0526952951e-01	
1.0330000000e+03	3.9469135210e-01	-8.2693977216e-02	2.5908831325e-03	-8.2693977216e-02	-2.5908831325e-03	6.0530864790e-01	
1.0340000000e+03	3.9465243674e-01	-8.2720198418e-02	2.5809493400e-03	-8.2720198418e-02	-2.5809493400e-03	6.0534756326e-01	
1.0350000000e+03	3.9461365510e-01	-8.2746457633e-02	2.5712698526e-03	-8.2746457633e-02	-2.5712698526e-03	6.0538634490e-01	
1.0360000000e+03	3.9457499888e-01	-8.2772945311e-02	2.5620697302e-03	-8.2772945311e-02	-2.5620697302e-03	6.0542500112e-01	
1.0370000000e+03	3.9453648749e-01	-8.2799806769e-02	2.5535088725e-03	-8.2799806769e-02	-2.5535088725e-03	6.0546351251e-01	
1.0380000000e+03	3.9449810611e-01	-8.2825601425e-02	2.5438130249e-03	-8.2825601425e-02	-2.5438130249e-03	6.0550189389e-01	
1.0390000000e+03	3.9445986752e-01	-8.2851278638e-02	2.5341526395e-03	-8.2851278638e-02	-2.5341526395e-03	6.0554013248e-01	
1.0400000000e+03	3.9442175693e-01	-8.2877327935e-02	2.5250580710e-03	-8.2877327935e-02	-2.5250580710e-03	6.0557824307e-01	
1.0410000000e+03	3.9438380132e-01	-8.2903834294e-02	2.5165670508e-03	-8.2903834294e-02	-2.5165670508e-03	6.0561619868e-01	
1.0420000000e+03	3.9434595472e-01	-8.2929590825e-02	2.5074605474e-03	-8.2929590825e-02	-2.5074605474e-03	6.0565404528e-01	
1.0430000000e+03	3.9430825362e-01	-8.2955022109e-02	2.4981720124e-03	-8.2955022109e-02	-2.4981720124e-03	6.0569174638e-01	
1.0440000000e+03	3.9427066247e-01	-8.2980770871e-02	2.4892791211e-03	-8.2980770871e-02	-2.4892791211e-03	6.0572933753e-01	
1.0450000000e+03	3.9423329891e-01	-8.3008535640e-02	2.4819615553e-03	-8.3008535640e-02	-2.4819615553e-03	6.0576670109e-01	
1.0460000000e+03	3.9419594384e-01	-8.3036375500e-02	2.4747026669e-03	-8.3036375500e-02	-2.4747026669e-03	6.0580405616e-01	
1.0470000000e+03	3.9415879011e-01	-8.3061001438e-02	2.4651731883e-03	-8.3061001438e-02	-2.4651731883e-03	6.0584120989e-01	
1.0480000000e+03	3.9412175070e-01	-8.3085304408e-02	2.4556000385e-03	-8.3085304408e-02	-2.4556000385e-03	6.0587824930e-01	
1.0490000000e+03	3.9408483478e-01	-8.3109573855e-02	2.4461727193e-03	-8.3109573855e-02	-2.4461727193e-03	6.0591516522e-01	
1.0500000000e+03	3.9404804182e-01	-8.3134084082e-02	2.4370343309e-03	-8.3134084082e-02	-2.4370343309e-03	6.0595195818e-01	
1.0510000000e+03	3.9401141036e-01	-8.3159108537e-02	2.4282942569e-03	-8.3159108537e-02	-2.4282942569e-03	6.0598858964e-01	
1.0520000000e+03	3.9397492091e-01	-8.3185254626e-02	2.4200305410e-03	-8.3185254626e-02	-2.4200305410e-03	6.0602507909e-01	
1.0530000000e+03	3.9393849696e-01	-8.3211917999e-02	2.4119865154e-03	-8.3211917999e-02	-2.4119865154e-03	6.0606150304e-01	
1.0540000000e+03	3.9390224987e-01	-8.3235495576e-02	2.4028774945e-03	-8.3235495576e-02	-2.4028774945e-03	6.0609775013e-01	
1.0550000000e+03	3.9386612461e-01	-8.3259198690e-02	2.3939354793e-03	-8.3259198690e-02	-2.3939354793e-03	6.0613387539e-01	
1.0560000000e+03	3.9383012293e-01	-8.3283310156e-02	2.3852139070e-03	-8.3283310156e-02	-2.3852139070e-03	6.0616987707e-01	
1.0570000000e+03	3.9379422502e-01	-8.3307837472e-02	2.3766604747e-03	-8.3307837472e-02	-2.3766604747e-03	6.0620577498e-01	
1.0580000000e+03	3.9375852440e-01	-8.3334068522e-02	2.3683471071e-03	-8.3334068522e-02	-2.3683471071e-03	6.0624147560e-01	
1.0590000000e+03	3.9372287535e-01	-8.3359404756e-02	2.3599454608e-03	-8.3359404756e-02	-2.3599454608e-03	6.0627712465e-01	
1.0600000000e+03	3.9368736330e-01	-8.3382363314e-02	2.3513092429e-03	-8.3382363314e-02	-2.3513092429e-03	6.0631263670e-01	
1.0610000000e+03	3.9365201277e-01	-8.3405745030e-02	2.3428554928e-03	-8.3405745030e-02	-2.3428554928e-03	6.0634798723e-01	
1.0620000000e+03	3.9361678321e-01	-8.3429610495e-02	2.3344523542e-03	-8.3429610495e-02	-2.3344523542e-03	6.0638321679e-01	
1.0630000000e+03	3.9358165998e-01	-8.3454283442e-02	2.3259701628e-03	-8.3454283442e-02	-2.3259701628e-03	6.0641834002e-01	
1.0640000000e+03	3.9354667537e-01	-8.3480435961e-02	2.3172472009e-03	-8.3480435961e-02	-2.3172472009e-03	6.0645332463e-01	
1.0650000000e+03	3.9351179294e-01	-8.3504600701e-02	2.3088314275e-03	-8.3504600701e-02	-2.3088314275e-03	6.0648820706e-01	
1.0660000000e+03	3.9347703710e-01	-8.3527020408e-02	2.3007251458e-03	-8.3527020408e-02	-2.3007251458e-03	6.0652296290e-01	
1.0670000000e+03	3.9344240375e-01	-8.3549483674e-02	2.2927467962e-03	-8.3549483674e-02	-2.2927467962e-03	6.0655759625e-01	
1.0680000000e+03	3.9340792243e-01	-8.3572518408e-02	2.2847060326e-03	-8.3572518408e-02	-2.2847060326e-03	6.0659207757e-01	
1.0690000000e+03	3.9337355787e-01	-8.3596069232e-02	2.2764784579e-03	-8.3596069232e-02	-2.2764784579e-03	6.0662644213e-01	
1.0700000000e+03	3.9333927836e-01	-8.3619804756e-02	2.2681827555e-03	-8.3619804756e-02	-2.2681827555e-03	6.0666072164e-01	
