t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
6.0200000000e+02	4.2220229467e-01	-8.9844075706e-02	3.2772754504e-03	-8.9844075706e-02	-3.2772754504e-03	5.7779770533e-01	
6.0300000000e+02	4.2212839842e-01	-9.0012735603e-02	3.2647221470e-03	-9.0012735603e-02	-3.2647221470e-03	5.7787160158e-01	
6.0400000000e+02	4.2205477187e-01	-9.0179940330e-02	3.2542554591e-03	-9.0179940330e-02	-3.2542554591e-03	5.7794522813e-01	
6.0500000000e+02	4.2198134050e-01	-9.0345543672e-02	3.2457695781e-03	-9.0345543672e-02	-3.2457695781e-03	5.7801865950e-01	
6.0600000000e+02	4.2190806468e-01	-9.0509502987e-02	3.2392785876e-03	-9.0509502987e-02	-3.2392785876e-03	5.7809193532e-01	
6.0700000000e+02	4.2183492118e-01	-9.0671732845e-02	3.2349122184e-03	-9.0671732845e-02	-3.2349122184e-03	5.7816507882e-01	
6.0800000000e+02	4.2176186428e-01	-9.0832698112e-02	3.2326606347e-03	-9.0832698112e-02	-3.2326606347e-03	5.7823813572e-01	
6.0900000000e+02	4.2168884029e-01	-9.0991777992e-02	3.2326714442e-03	-9.0991777992e-02	-3.2326714442e-03	5.7831115971e-01	
6.1000000000e+02	4.2161583758e-01	-9.1148023227e-02	3.2358225419e-03	-9.1148023227e-02	-3.2358225419e-03	5.7838416242e-01	
6.1100000000e+02	4.2154277977e-01	-9.1304613376e-02	3.2395435317e-03	-9.1304613376e-02	-3.2395435317e-03	5.7845722023e-01	
6.1200000000e+02	4.2146965792e-01	-9.1461411296e-02	3.2438701267e-03	-9.1461411296e-02	-3.2438701267e-03	5.7853034208e-01	
6.1300000000e+02	4.2139639380e-01	-9.1617687508e-02	3.2492523792e-03	-9.1617687508e-02	-3.2492523792e-03	5.7860360620e-01	
6.1400000000e+02	4.2132296593e-01	-9.1773481542e-02	3.2552450113e-03	-9.1773481542e-02	-3.2552450113e-03	5.7867703407e-01	
6.1500000000e+02	4.2124936107e-01	-9.1928042334e-02	3.2625865111e-03	-9.1928042334e-02	-3.2625865111e-03	5.7875063893e-01	
6.1600000000e+02	4.2117553845e-01	-9.2080761277e-02	3.2719736497e-03	-9.2080761277e-02	-3.2719736497e-03	5.7882446155e-01	
6.1700000000e+02	4.2110147753e-01	-9.2231698676e-02	3.2834292702e-03	-9.2231698676e-02	-3.2834292702e-03	5.7889852247e-01	
6.1800000000e+02	4.2102712666e-01	-9.2380993569e-02	3.2968520384e-03	-9.2380993569e-02	-3.2968520384e-03	5.7897287334e-01	
6.1900000000e+02	4.2095241544e-01	-9.2528874540e-02	3.3119532001e-03	-9.2528874540e-02	-3.3119532001e-03	5.7904758456e-01	
6.2000000000e+02	4.2087749151e-01	-9.2676099350e-02	3.3277499646e-03	-9.2676099350e-02	-3.3277499646e-03	5.7912250849e-01	
6.2100000000e+02	4.2080213839e-01	-9.2822565654e-02	3.3440151421e-03	-9.2822565654e-02	-3.3440151421e-03	5.7919786161e-01	
6.2200000000e+02	4.2072628106e-01	-9.2967133573e-02	3.3625139680e-03	-9.2967133573e-02	-3.3625139680e-03	5.7927371894e-01	
6.2300000000e+02	4.2065000655e-01	-9.3110290035e-02	3.3828143007e-03	-9.3110290035e-02	-3.3828143007e-03	5.7934999345e-01	
6.2400000000e+02	4.2057344614e-01	-9.3252479158e-02	3.4043492916e-03	-9.3252479158e-02	-3.4043492916e-03	5.7942655386e-01	
6.2500000000e+02	4.2049630612e-01	-9.3393982577e-02	3.4256959656e-03	-9.3393982577e-02	-3.4256959656e-03	5.7950369388e-01	
6.2600000000e+02	4.2041867360e-01	-9.3534471236e-02	3.4478538804e-03	-9.3534471236e-02	-3.4478538804e-03	5.7958132640e-01	
6.2700000000e+02	4.2034064326e-01	-9.3673922937e-02	3.4711648515e-03	-9.3673922937e-02	-3.4711648515e-03	5.7965935674e-01	
6.2800000000e+02	4.2026179209e-01	-9.3811036784e-02	3.4981152098e-03	-9.3811036784e-02	-3.4981152098e-03	5.7973820791e-01	
6.2900000000e+02	4.2018268318e-01	-9.3948049070e-02	3.5241676971e-03	-9.3948049070e-02	-3.5241676971e-03	5.7981731682e-01	
6.3000000000e+02	4.2010292756e-01	-9.4084777232e-02	3.5480563245e-03	-9.4084777232e-02	-3.5480563245e-03	5.7989707244e-01	
6.3100000000e+02	4.2002246441e-01	-9.4220072700e-02	3.5729900279e-03	-9.4220072700e-02	-3.5729900279e-03	5.7997753559e-01	
6.3200000000e+02	4.1994139007e-01	-9.4354073810e-02	3.5994131468e-03	-9.4354073810e-02	-3.5994131468e-03	5.8005860993e-01	
6.3300000000e+02	4.1985968893e-01	-9.4486880881e-02	3.6271266365e-03	-9.4486880881e-02	-3.6271266365e-03	5.8014031107e-01	
6.3400000000e+02	4.1977750678e-01	-9.4618825491e-02	3.6557498075e-03	-9.4618825491e-02	-3.6557498075e-03	5.8022249322e-01	
6.3500000000e+02	4.1969446899e-01	-9.4749353933e-02	3.6858421407e-03	-9.4749353933e-02	-3.6858421407e-03	5.8030553101e-01	
6.3600000000e+02	4.1961096255e-01	-9.4879312929e-02	3.7151655025e-03	-9.4879312929e-02	-3.7151655025e-03	5.8038903745e-01	
6.3700000000e+02	4.1952670922e-01	-9.5008273697e-02	3.7440863304e-03	-9.5008273697e-02	-3.7440863304e-03	5.8047329078e-01	
6.3800000000e+02	4.1944185829e-01	-9.5136287814e-02	3.7740266878e-03	-9.5136287814e-02	-3.7740266878e-03	5.8055814171e-01	
6.3900000000e+02	4.1935601478e-01	-9.5262885742e-02	3.8055771695e-03	-9.5262885742e-02	-3.8055771695e-03	5.8064398522e-01	
6.4000000000e+02	4.1926983370e-01	-9.5389041687e-02	3.8367535451e-03	-9.5389041687e-02	-3.8367535451e-03	5.8073016630e-01	
6.4100000000e+02	4.1918286205e-01	-9.5514170094e-02	3.8670384714e-03	-9.5514170094e-02	-3.8670384714e-03	5.8081713795e-01	
6.4200000000e+02	4.1909504287e-01	-9.5638186293e-02	3.8983675366e-03	-9.5638186293e-02	-3.8983675366e-03	5.8090495713e-01	
6.4300000000e+02	4.1900645148e-01	-9.5761352230e-02	3.9312989433e-03	-9.5761352230e-02	-3.9312989433e-03	5.8099354852e-01	
6.4400000000e+02	4.1891749523e-01	-9.5884116418e-02	3.9649874542e-03	-9.5884116418e-02	-3.9649874542e-03	5.8108250477e-01	
6.4500000000e+02	4.1882756945e-01	-9.6005539352e-02	3.9962313882e-03	-9.6005539352e-02	-3.9962313882e-03	5.8117243055e-01	
6.4600000000e+02	4.1873696994e-01	-9.6126114399e-02	4.0271028338e-03	-9.6126114399e-02	-4.0271028338e-03	5.8126303006e-01	
6.4700000000e+02	4.1864572610e-01	-9.6245932053e-02	4.0581875525e-03	-9.6245932053e-02	-4.0581875525e-03	5.8135427390e-01	
6.4800000000e+02	4.1855368270e-01	-9.6364880169e-02	4.0897198151e-03	-9.6364880169e-02	-4.0897198151e-03	5.8144631730e-01	
6.4900000000e+02	4.1846081503e-01	-9.6483138044e-02	4.1222433977e-03	-9.6483138044e-02	-4.1222433977e-03	5.8153918497e-01	
6.5000000000e+02	4.1836755027e-01	-9.6600836678e-02	4.1542105960e-03	-9.6600836678e-02	-4.1542105960e-03	5.8163244973e-01	
6.5100000000e+02	4.1827334496e-01	-9.6716706967e-02	4.1825297669e-03	-9.6716706967e-02	-4.1825297669e-03	5.8172665504e-01	
6.5200000000e+02	4.1817845517e-01	-9.6832310644e-02	4.2128636549e-03	-9.6832310644e-02	-4.2128636549e-03	5.8182154483e-01	
6.5300000000e+02	4.1808288696e-01	-9.6947347265e-02	4.2436361338e-03	-9.6947347265e-02	-4.2436361338e-03	5.8191711304e-01	
6.5400000000e+02	4.1798632421e-01	-9.7061950260e-02	4.2757832994e-03	-9.7061950260e-02	-4.2757832994e-03	5.8201367579e-01	
6.5500000000e+02	4.1788951732e-01	-9.7176446803e-02	4.3082679399e-03	-9.7176446803e-02	-4.3082679399e-03	5.8211048268e-01	
6.5600000000e+02	4.1779205437e-01	-9.7289456331e-02	4.3379247040e-03	-9.7289456331e-02	-4.3379247040e-03	5.8220794563e-01	
6.5700000000e+02	4.1769376317e-01	-9.7401046063e-02	4.3654344553e-03	-9.7401046063e-02	-4.3654344553e-03	5.8230623683e-01	
6.5800000000e+02	4.1759481858e-01	-9.7512242601e-02	4.3934412141e-03	-9.7512242601e-02	-4.3934412141e-03	5.8240518142e-01	
6.5900000000e+02	4.1749523843e-01	-9.7623074768e-02	4.4217808520e-03	-9.7623074768e-02	-4.4217808520e-03	5.8250476157e-01	
6.6000000000e+02	4.1739480251e-01	-9.7733479258e-02	4.4503604590e-03	-9.7733479258e-02	-4.4503604590e-03	5.8260519749e-01	
6.6100000000e+02	4.1729410341e-01	-9.7843574653e-02	4.4786222505e-03	-9.7843574653e-02	-4.4786222505e-03	5.8270589659e-01	
6.6200000000e+02	4.1719261227e-01	-9.7952389733e-02	4.5051554358e-03	-9.7952389733e-02	-4.5051554358e-03	5.8280738773e-01	
6.6300000000e+02	4.1709039151e-01	-9.8060861262e-02	4.5316787354e-03	-9.8060861262e-02	-4.5316787354e-03	5.8290960849e-01	
6.6400000000e+02	4.1698775327e-01	-9.8168946576e-02	4.5578039311e-03	-9.8168946576e-02	-4.5578039311e-03	5.8301224673e-01	
6.6500000000e+02	4.1688455490e-01	-9.8276421158e-02	4.5832034698e-03	-9.8276421158e-02	-4.5832034698e-03	5.8311544510e-01	
6.6600000000e+02	4.1678054554e-01	-9.8384646080e-02	4.6096993975e-03	-9.8384646080e-02	-4.6096993975e-03	5.8321945446e-01	
6.6700000000e+02	4.1667637099e-01	-9.8492692660e-02	4.6359439373e-03	-9.8492692660e-02	-4.6359439373e-03	5.8332362901e-01	
6.6800000000e+02	4.1657138909e-01	-9.8598196738e-02	4.6585648233e-03	-9.8598196738e-02	-4.6585648233e-03	5.8342861091e-01	
6.6900000000e+02	4.1646591828e-01	-9.8702747944e-02	4.6800166125e-03	-9.8702747944e-02	-4.6800166125e-03	5.8353408172e-01	
6.7000000000e+02	4.1635999371e-01	-9.8806584972e-02	4.7005987868e-03	-9.8806584972e-02	-4.7005987868e-03	5.8364000629e-01	
6.7100000000e+02	4.1625359847e-01	-9.8909927138e-02	4.7205544575e-03	-9.8909927138e-02	-4.7205544575e-03	5.8374640153e-01	
6.7200000000e+02	4.1614670473e-01	-9.9013186767e-02	4.7402287153e-03	-9.9013186767e-02	-4.7402287153e-03	5.8385329527e-01	
6.7300000000e+02	4.1603928372e-01	-9.9116448605e-02	4.7594922016e-03	-9.9116448605e-02	-4.7594922016e-03	5.8396071628e-01	
6.7400000000e+02	4.1593148387e-01	-9.9220333346e-02	4.7787486422e-03	-9.9220333346e-02	-4.7787486422e-03	5.8406851613e-01	
6.7500000000e+02	4.1582331601e-01	-9.9324955066e-02	4.7980593980e-03	-9.9324955066e-02	-4.7980593980e-03	5.8417668399e-01	
6.7600000000e+02	4.1571476460e-01	-9.9427630030e-02	4.8153462461e-03	-9.9427630030e-02	-4.8153462461e-03	5.8428523540e-01	
6.7700000000e+02	4.1560583694e-01	-9.9528776394e-02	4.8309595267e-03	-9.9528776394e-02	-4.8309595267e-03	5.8439416306e-01	
6.7800000000e+02	4.1549653344e-01	-9.9629318550e-02	4.8456560241e-03	-9.9629318550e-02	-4.8456560241e-03	5.8450346656e-01	
6.7900000000e+02	4.1538683012e-01	-9.9729644929e-02	4.8595358898e-03	-9.9729644929e-02	-4.8595358898e-03	5.8461316988e-01	
6.8000000000e+02	4.1527683984e-01	-9.9830033103e-02	4.8728106477e-03	-9.9830033103e-02	-4.8728106477e-03	5.8472316016e-01	
6.8100000000e+02	4.1516660407e-01	-9.9930687591e-02	4.8855558011e-03	-9.9930687591e-02	-4.8855558011e-03	5.8483339593e-01	
6.8200000000e+02	4.1505601127e-01	-1.0003238148e-01	4.8974979832e-03	-1.0003238148e-01	-4.8974979832e-03	5.8494398873e-01	
6.8300000000e+02	4.1494523955e-01	-1.0013188534e-01	4.9083270007e-03	-1.0013188534e-01	-4.9083270007e-03	5.8505476045e-01	
6.8400000000e+02	4.1483420051e-01	-1.0022937157e-01	4.9177948499e-03	-1.0022937157e-01	-4.9177948499e-03	5.8516579949e-01	
6.8500000000e+02	4.1472294974e-01	-1.0032751910e-01	4.9266822800e-03	-1.0032751910e-01	-4.9266822800e-03	5.8527705026e-01	
6.8600000000e+02	4.1461148898e-01	-1.0042618112e-01	4.9347384751e-03	-1.0042618112e-01	-4.9347384751e-03	5.8538851102e-01	
6.8700000000e+02	4.1449981722e-01	-1.0052569676e-01	4.9415331387e-03	-1.0052569676e-01	-4.9415331387e-03	5.8550018278e-01	
6.8800000000e+02	4.1438809124e-01	-1.0062543171e-01	4.9480036930e-03	-1.0062543171e-01	-4.9480036930e-03	5.8561190876e-01	
6.8900000000e+02	4.1427615928e-01	-1.0072282491e-01	4.9531483166e-03	-1.0072282491e-01	-4.9531483166e-03	5.8572384072e-01	
6.9000000000e+02	4.1416412862e-01	-1.0082044855e-01	4.9573514234e-03	-1.0082044855e-01	-4.9573514234e-03	5.8583587138e-01	
6.9100000000e+02	4.1405202200e-01	-1.0091866601e-01	4.9605185990e-03	-1.0091866601e-01	-4.9605185990e-03	5.8594797800e-01	
6.9200000000e+02	4.1393981966e-01	-1.0101845911e-01	4.9616959081e-03	-1.0101845911e-01	-4.9616959081e-03	5.8606018034e-01	
6.9300000000e+02	4.1382759471e-01	-1.0111621808e-01	4.9629462359e-03	-1.0111621808e-01	-4.9629462359e-03	5.8617240529e-01	
6.9400000000e+02	4.1371534368e-01	-1.0121168790e-01	4.9641561725e-03	-1.0121168790e-01	-4.9641561725e-03	5.8628465632e-01	
6.9500000000e+02	4.1360308551e-01	-1.0130679126e-01	4.9647654687e-03	-1.0130679126e-01	-4.9647654687e-03	5.8639691449e-01	
6.9600000000e+02	4.1349084400e-01	-1.0140242096e-01	4.9640933375e-03	-1.0140242096e-01	-4.9640933375e-03	5.8650915600e-01	
6.9700000000e+02	4.1337864017e-01	-1.0149848332e-01	4.9621499988e-03	-1.0149848332e-01	-4.9621499988e-03	5.8662135983e-01	
6.9800000000e+02	4.1326648799e-01	-1.0159499811e-01	4.9588285328e-03	-1.0159499811e-01	-4.9588285328e-03	5.8673351201e-01	
6.9900000000e+02	4.1315439773e-01	-1.0169200813e-01	4.9539822559e-03	-1.0169200813e-01	-4.9539822559e-03	5.8684560227e-01	
7.0000000000e+02	4.1304241756e-01	-1.0178781328e-01	4.9493746883e-03	-1.0178781328e-01	-4.9493746883e-03	5.8695758244e-01	
7.0100000000e+02	4.1293055943e-01	-1.0188315343e-01	4.9442127408e-03	-1.0188315343e-01	-4.9442127408e-03	5.8706944057e-01	
7.0200000000e+02	4.1281881143e-01	-1.0197873052e-01	4.9379279187e-03	-1.0197873052e-01	-4.9379279187e-03	5.8718118857e-01	
7.0300000000e+02	4.1270727603e-01	-1.0207478983e-01	4.9293699856e-03	-1.0207478983e-01	-4.9293699856e-03	5.8729272397e-01	
7.0400000000e+02	4.1259586077e-01	-1.0217011032e-01	4.9214953791e-03	-1.0217011032e-01	-4.9214953791e-03	5.8740413923e-01	
7.0500000000e+02	4.1248467965e-01	-1.0226475121e-01	4.9136509591e-03	-1.0226475121e-01	-4.9136509591e-03	5.8751532035e-01	
7.0600000000e+02	4.1237369894e-01	-1.0235984383e-01	4.9040673002e-03	-1.0235984383e-01	-4.9040673002e-03	5.8762630106e-01	
7.0700000000e+02	4.1226296880e-01	-1.0245510624e-01	4.8929965644e-03	-1.0245510624e-01	-4.8929965644e-03	5.8773703120e-01	
7.0800000000e+02	4.1215248357e-01	-1.0255018703e-01	4.8813858272e-03	-1.0255018703e-01	-4.8813858272e-03	5.8784751643e-01	
7.0900000000e+02	4.1204226575e-01	-1.0264526250e-01	4.8686122186e-03	-1.0264526250e-01	-4.8686122186e-03	5.8795773425e-01	
7.1000000000e+02	4.1193235731e-01	-1.0274054606e-01	4.8538566144e-03	-1.0274054606e-01	-4.8538566144e-03	5.8806764269e-01	
7.1100000000e+02	4.1182267824e-01	-1.0283549074e-01	4.8395164519e-03	-1.0283549074e-01	-4.8395164519e-03	5.8817732176e-01	
7.1200000000e+02	4.1171334719e-01	-1.0293002065e-01	4.8254762849e-03	-1.0293002065e-01	-4.8254762849e-03	5.8828665281e-01	
7.1300000000e+02	4.1160441078e-01	-1.0302461784e-01	4.8099899519e-03	-1.0302461784e-01	-4.8099899519e-03	5.8839558922e-01	
7.1400000000e+02	4.1149586792e-01	-1.0311929373e-01	4.7924215383e-03	-1.0311929373e-01	-4.7924215383e-03	5.8850413208e-01	
7.1500000000e+02	4.1138752318e-01	-1.0321394092e-01	4.7744357845e-03	-1.0321394092e-01	-4.7744357845e-03	5.8861247682e-01	
7.1600000000e+02	4.1127969300e-01	-1.0330804331e-01	4.7597082441e-03	-1.0330804331e-01	-4.7597082441e-03	5.8872030700e-01	
7.1700000000e+02	4.1117229470e-01	-1.0340234169e-01	4.7424814784e-03	-1.0340234169e-01	-4.7424814784e-03	5.8882770530e-01	
7.1800000000e+02	4.1106535173e-01	-1.0349666144e-01	4.7236390503e-03	-1.0349666144e-01	-4.7236390503e-03	5.8893464827e-01	
7.1900000000e+02	4.1095885838e-01	-1.0359092213e-01	4.7031748776e-03	-1.0359092213e-01	-4.7031748776e-03	5.8904114162e-01	
7.2000000000e+02	4.1085267675e-01	-1.0368513427e-01	4.6815838383e-03	-1.0368513427e-01	-4.6815838383e-03	5.8914732325e-01	
7.2100000000e+02	4.1074700358e-01	-1.0377928499e-01	4.6606939570e-03	-1.0377928499e-01	-4.6606939570e-03	5.8925299642e-01	
7.2200000000e+02	4.1064182158e-01	-1.0387337062e-01	4.6396209786e-03	-1.0387337062e-01	-4.6396209786e-03	5.8935817842e-01	
7.2300000000e+02	4.1053707369e-01	-1.0396739297e-01	4.6175228437e-03	-1.0396739297e-01	-4.6175228437e-03	5.8946292631e-01	
7.2400000000e+02	4.1043304081e-01	-1.0406101732e-01	4.5922550848e-03	-1.0406101732e-01	-4.5922550848e-03	5.8956695919e-01	
7.2500000000e+02	4.1032922317e-01	-1.0415468124e-01	4.5673021298e-03	-1.0415468124e-01	-4.5673021298e-03	5.8967077683e-01	
7.2600000000e+02	4.1022609649e-01	-1.0424870336e-01	4.5452004192e-03	-1.0424870336e-01	-4.5452004192e-03	5.8977390351e-01	
7.2700000000e+02	4.1012356811e-01	-1.0434280637e-01	4.5228145846e-03	-1.0434280637e-01	-4.5228145846e-03	5.8987643189e-01	
7.2800000000e+02	4.1002156622e-01	-1.0443682510e-01	4.4994482116e-03	-1.0443682510e-01	-4.4994482116e-03	5.8997843378e-01	
7.2900000000e+02	4.0992011781e-01	-1.0453069105e-01	4.4749346787e-03	-1.0453069105e-01	-4.4749346787e-03	5.9007988219e-01	
7.3000000000e+02	4.0981914899e-01	-1.0462438554e-01	4.4494211633e-03	-1.0462438554e-01	-4.4494211633e-03	5.9018085101e-01	
7.3100000000e+02	4.0971899583e-01	-1.0471761588e-01	4.4219444127e-03	-1.0471761588e-01	-4.4219444127e-03	5.9028100417e-01	
7.3200000000e+02	4.0961915759e-01	-1.0481103193e-01	4.3950209993e-03	-1.0481103193e-01	-4.3950209993e-03	5.9038084241e-01	
7.3300000000e+02	4.0951997661e-01	-1.0490479451e-01	4.3691086660e-03	-1.0490479451e-01	-4.3691086660e-03	5.9048002339e-01	
7.3400000000e+02	4.0942155496e-01	-1.0499830973e-01	4.3420971140e-03	-1.0499830973e-01	-4.3420971140e-03	5.9057844504e-01	
7.3500000000e+02	4.0932376271e-01	-1.0509143653e-01	4.3138947754e-03	-1.0509143653e-01	-4.3138947754e-03	5.9067623729e-01	
7.3600000000e+02	4.0922632463e-01	-1.0518449226e-01	4.2853907771e-03	-1.0518449226e-01	-4.2853907771e-03	5.9077367537e-01	
7.3700000000e+02	4.0912973000e-01	-1.0527867497e-01	4.2594114683e-03	-1.0527867497e-01	-4.2594114683e-03	5.9087027000e-01	
7.3800000000e+02	4.0903372955e-01	-1.0537214112e-01	4.2314891635e-03	-1.0537214112e-01	-4.2314891635e-03	5.9096627045e-01	
7.3900000000e+02	4.0893855948e-01	-1.0546523371e-01	4.2025618134e-03	-1.0546523371e-01	-4.2025618134e-03	5.9106144052e-01	
7.4000000000e+02	4.0884387920e-01	-1.0555822955e-01	4.1733807129e-03	-1.0555822955e-01	-4.1733807129e-03	5.9115612080e-01	
7.4100000000e+02	4.0874973650e-01	-1.0565112334e-01	4.1439324786e-03	-1.0565112334e-01	-4.1439324786e-03	5.9125026350e-01	
7.4200000000e+02	4.0865643302e-01	-1.0574418550e-01	4.1147117140e-03	-1.0574418550e-01	-4.1147117140e-03	5.9134356698e-01	
7.4300000000e+02	4.0856386749e-01	-1.0583690748e-01	4.0848610638e-03	-1.0583690748e-01	-4.0848610638e-03	5.9143613251e-01	
7.4400000000e+02	4.0847163849e-01	-1.0592943938e-01	4.0546637996e-03	-1.0592943938e-01	-4.0546637996e-03	5.9152836151e-01	
7.4500000000e+02	4.0838039967e-01	-1.0602223521e-01	4.0248826664e-03	-1.0602223521e-01	-4.0248826664e-03	5.9161960033e-01	
7.4600000000e+02	4.0828985243e-01	-1.0611450577e-01	3.9943638689e-03	-1.0611450577e-01	-3.9943638689e-03	5.9171014757e-01	
7.4700000000e+02	4.0819966873e-01	-1.0620648130e-01	3.9634298767e-03	-1.0620648130e-01	-3.9634298767e-03	5.9180033127e-01	
7.4800000000e+02	4.0811045316e-01	-1.0629925436e-01	3.9336484722e-03	-1.0629925436e-01	-3.9336484722e-03	5.9188954684e-01	
7.4900000000e+02	4.0802192222e-01	-1.0639164348e-01	3.9034179351e-03	-1.0639164348e-01	-3.9034179351e-03	5.9197807778e-01	
7.5000000000e+02	4.0793395609e-01	-1.0648328026e-01	3.8723849767e-03	-1.0648328026e-01	-3.8723849767e-03	5.9206604391e-01	
7.5100000000e+02	4.0784685619e-01	-1.0657313516e-01	3.8395442671e-03	-1.0657313516e-01	-3.8395442671e-03	5.9215314381e-01	
7.5200000000e+02	4.0776014971e-01	-1.0666363803e-01	3.8075397289e-03	-1.0666363803e-01	-3.8075397289e-03	5.9223985029e-01	
7.5300000000e+02	4.0767421785e-01	-1.0675541666e-01	3.7771815424e-03	-1.0675541666e-01	-3.7771815424e-03	5.9232578215e-01	
7.5400000000e+02	4.0758916836e-01	-1.0684782288e-01	3.7475452414e-03	-1.0684782288e-01	-3.7475452414e-03	5.9241083164e-01	
7.5500000000e+02	4.0750471099e-01	-1.0694057464e-01	3.7182562896e-03	-1.0694057464e-01	-3.7182562896e-03	5.9249528901e-01	
7.5600000000e+02	4.0742091147e-01	-1.0703337373e-01	3.6890516609e-03	-1.0703337373e-01	-3.6890516609e-03	5.9257908853e-01	
7.5700000000e+02	4.0733778373e-01	-1.0712570567e-01	3.6595088699e-03	-1.0712570567e-01	-3.6595088699e-03	5.9266221627e-01	
7.5800000000e+02	4.0725540388e-01	-1.0721726129e-01	3.6294819268e-03	-1.0721726129e-01	-3.6294819268e-03	5.9274459612e-01	
7.5900000000e+02	4.0717383557e-01	-1.0730799262e-01	3.5991014725e-03	-1.0730799262e-01	-3.5991014725e-03	5.9282616443e-01	
7.6000000000e+02	4.0709266087e-01	-1.0739881639e-01	3.5688874891e-03	-1.0739881639e-01	-3.5688874891e-03	5.9290733913e-01	
7.6100000000e+02	4.0701228990e-01	-1.0749035600e-01	3.5393874667e-03	-1.0749035600e-01	-3.5393874667e-03	5.9298771010e-01	
7.6200000000e+02	4.0693266377e-01	-1.0758102884e-01	3.5095803702e-03	-1.0758102884e-01	-3.5095803702e-03	5.9306733623e-01	
7.6300000000e+02	4.0685387002e-01	-1.0767020865e-01	3.4793623199e-03	-1.0767020865e-01	-3.4793623199e-03	5.9314612998e-01	
7.6400000000e+02	4.0677536766e-01	-1.0775886580e-01	3.4490004067e-03	-1.0775886580e-01	-3.4490004067e-03	5.9322463234e-01	
7.6500000000e+02	4.0669769673e-01	-1.0784925669e-01	3.4198363331e-03	-1.0784925669e-01	-3.4198363331e-03	5.9330230327e-01	
7.6600000000e+02	4.0662069187e-01	-1.0793991376e-01	3.3910722003e-03	-1.0793991376e-01	-3.3910722003e-03	5.9337930813e-01	
7.6700000000e+02	4.0654426684e-01	-1.0803006668e-01	3.3623106874e-03	-1.0803006668e-01	-3.3623106874e-03	5.9345573316e-01	
7.6800000000e+02	4.0646866406e-01	-1.0811924041e-01	3.3335662761e-03	-1.0811924041e-01	-3.3335662761e-03	5.9353133594e-01	
7.6900000000e+02	4.0639366055e-01	-1.0820802838e-01	3.3050296417e-03	-1.0820802838e-01	-3.3050296417e-03	5.9360633945e-01	
7.7000000000e+02	4.0631911348e-01	-1.0829666588e-01	3.2766812174e-03	-1.0829666588e-01	-3.2766812174e-03	5.9368088652e-01	
7.7100000000e+02	4.0624540321e-01	-1.0838623922e-01	3.2489311397e-03	-1.0838623922e-01	-3.2489311397e-03	5.9375459679e-01	
7.7200000000e+02	4.0617233916e-01	-1.0847514413e-01	3.2213665336e-03	-1.0847514413e-01	-3.2213665336e-03	5.9382766084e-01	
7.7300000000e+02	4.0609979963e-01	-1.0856314231e-01	3.1939974315e-03	-1.0856314231e-01	-3.1939974315e-03	5.9390020037e-01	
7.7400000000e+02	4.0602790744e-01	-1.0864968609e-01	3.1669110164e-03	-1.0864968609e-01	-3.1669110164e-03	5.9397209256e-01	
7.7500000000e+02	4.0595657778e-01	-1.0873972918e-01	3.1401219851e-03	-1.0873972918e-01	-3.1401219851e-03	5.9404342222e-01	
7.7600000000e+02	4.0588590451e-01	-1.0882985347e-01	3.1135939378e-03	-1.0882985347e-01	-3.1135939378e-03	5.9411409549e-01	
7.7700000000e+02	4.0581586431e-01	-1.0891824281e-01	3.0873581107e-03	-1.0891824281e-01	-3.0873581107e-03	5.9418413569e-01	
7.7800000000e+02	4.0574637621e-01	-1.0900562459e-01	3.0614842546e-03	-1.0900562459e-01	-3.0614842546e-03	5.9425362379e-01	
7.7900000000e+02	4.0567757005e-01	-1.0909190882e-01	3.0361442008e-03	-1.0909190882e-01	-3.0361442008e-03	5.9432242995e-01	
7.8000000000e+02	4.0560912511e-01	-1.0917853718e-01	3.0109485578e-03	-1.0917853718e-01	-3.0109485578e-03	5.9439087489e-01	
7.8100000000e+02	4.0554127337e-01	-1.0926562907e-01	2.9860144569e-03	-1.0926562907e-01	-2.9860144569e-03	5.9445872663e-01	
7.8200000000e+02	4.0547421003e-01	-1.0935128950e-01	2.9619195496e-03	-1.0935128950e-01	-2.9619195496e-03	5.9452578997e-01	
7.8300000000e+02	4.0540747042e-01	-1.0943797123e-01	2.9376114355e-03	-1.0943797123e-01	-2.9376114355e-03	5.9459252958e-01	
7.8400000000e+02	4.0534136475e-01	-1.0952523684e-01	2.9133878922e-03	-1.0952523684e-01	-2.9133878922e-03	5.9465863525e-01	
7.8500000000e+02	4.0527577303e-01	-1.0961127535e-01	2.8898624956e-03	-1.0961127535e-01	-2.8898624956e-03	5.9472422697e-01	
7.8600000000e+02	4.0521077998e-01	-1.0969643726e-01	2.8670340804e-03	-1.0969643726e-01	-2.8670340804e-03	5.9478922002e-01	
7.8700000000e+02	4.0514621009e-01	-1.0978173791e-01	2.8443313323e-03	-1.0978173791e-01	-2.8443313323e-03	5.9485378991e-01	
7.8800000000e+02	4.0508219802e-01	-1.0986675123e-01	2.8220779961e-03	-1.0986675123e-01	-2.8220779961e-03	5.9491780198e-01	
7.8900000000e+02	4.0501866520e-01	-1.0995102594e-01	2.8005075023e-03	-1.0995102594e-01	-2.8005075023e-03	5.9498133480e-01	
